T|TVIRT|201708|AAP|13|22|39|34019|33419|600|0|600|0|0|0|0|-1.2800|||||||||
T|TVIRT|201708|AAP|13|23|2|6570|6570|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAP|14|21|75|13700|13700|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAP|14|22|7|4623|4623|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAP|15|21|29|4104|4104|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAP|15|22|4|2800|2800|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAPL|11|21|18|2373|2173|200|0|200|0|0|0|0|-0.3300|0.0500|0|0.0000|0.0|0|0.0|200|0.0100|0.0
T|TVIRT|201708|AAPL|11|22|3|2000|2000|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAPL|11|24|5|29900|29900|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAPL|12|21|3148|497729|470928|26801|0|26801|0|0|0|0|0.0088|0.0659|11100|0.0023|0.0|7175|0.0|8526|0.0457|0.0
T|TVIRT|201708|AAPL|12|22|689|540333|534033|6300|0|6300|0|0|0|0|-0.1774|0.0455|1800|0.0010|0.0|3700|0.0|800|0.0750|0.0
T|TVIRT|201708|AAPL|12|23|60|146850|146850|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAPL|12|24|6|45940|45940|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAPL|13|21|253|44244|42244|2000|0|2000|0|0|0|0|0.0858|||||||||
T|TVIRT|201708|AAPL|13|22|41|32222|32222|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAPL|13|23|3|6000|5700|300|0|300|0|0|0|0|0.0500|||||||||
T|TVIRT|201708|AAPL|14|21|535|83966|83566|400|0|400|0|0|0|0|0.3885|||||||||
T|TVIRT|201708|AAPL|14|22|83|65508|65508|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAPL|14|23|3|7834|7834|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAPL|15|21|144|23306|22606|700|0|700|0|0|0|0|0.0260|||||||||
T|TVIRT|201708|AAPL|15|22|20|17700|17700|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAPL|15|23|2|4000|4000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAT|11|21|2|200|200|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
T|TVIRT|201708|AAT|12|21|233|25739|17339|8400|0|8400|0|0|0|0|-0.0159|0.0970|400|0.0010|0.0|7700|0.0|300|0.0400|0.0
T|TVIRT|201708|AAT|13|21|35|4436|4036|400|0|400|0|0|0|0|-0.1400|||||||||
T|TVIRT|201708|AAT|14|21|1|100|100|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAT|14|22|2|1000|1000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|AAU|12|21|26|8731|8531|200|0|200|0|0|0|0|-0.0300|0.0100|0|0.0000|0.0|200|0.0|0|0.0000|0.0
T|TVIRT|201708|AAU|12|22|31|29500|29500|0|0|0|0|0|0|0|0.0000|0.0000|0|0.0000|0.0|0|0.0|0|0.0000|0.0
